48842,14,,,,,,,,,,,,,
age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,incomes
47,5,166634,16,10,1,5,5,5,1,0,0,40,12,1
62,7,204085,16,10,3,13,1,5,2,0,0,25,40,1
19,1,369527,16,10,5,1,4,5,1,0,0,40,40,1
47,5,464945,12,9,5,15,2,5,2,0,0,45,40,1
44,3,174684,12,9,1,4,5,3,2,0,0,40,40,1
26,3,166295,10,13,3,2,1,5,2,0,0,41,40,1
36,5,220511,16,10,3,4,1,5,2,0,0,40,40,1
52,5,246936,2,7,3,9,1,5,2,0,0,40,40,1
33,5,104509,16,10,1,2,5,5,1,0,0,40,40,1
48,1,266337,12,9,3,1,1,5,2,0,0,40,40,1
33,5,252168,12,9,3,15,1,3,2,0,0,40,40,1
25,5,92093,10,13,3,5,1,5,2,0,0,20,40,1
62,5,88055,10,13,3,8,1,5,2,0,0,40,40,1
38,5,129591,16,10,3,4,1,5,2,0,0,40,40,1
46,5,142719,12,9,4,6,2,5,2,0,0,65,40,1
18,1,264924,16,10,5,1,4,5,1,0,0,40,40,1
46,5,128796,10,13,3,5,1,5,2,0,0,44,40,2
38,5,115336,12,9,1,9,5,5,1,0,0,70,40,1
52,5,190333,16,10,3,2,1,5,2,0,0,40,40,2
63,7,179444,6,4,3,5,1,5,2,0,0,15,40,1
49,5,218676,16,10,3,8,1,5,2,0,0,43,40,1
17,3,148194,2,7,5,2,4,5,1,0,0,12,40,1
33,5,184833,12,9,5,9,2,5,1,0,0,35,40,1
70,7,280639,12,9,7,9,3,5,1,2329,0,20,40,1
19,5,217769,16,10,5,9,4,5,1,0,0,15,40,1
27,1,180553,12,9,3,1,6,5,1,0,0,40,40,2
61,5,56009,16,10,3,13,1,5,2,0,0,40,40,1
33,5,255334,10,13,3,11,1,5,2,0,0,25,40,2
46,6,328216,10,13,3,13,1,5,2,0,1902,42,1,2
29,5,349154,1,6,6,6,5,5,1,0,0,40,14,1
40,3,24763,16,10,1,15,5,5,2,6849,0,40,40,1
43,8,41834,12,9,3,15,1,5,2,0,0,38,40,2
24,5,113466,12,9,5,13,2,5,2,0,0,40,40,1
29,5,130856,16,10,3,4,1,5,2,0,0,60,40,1
61,7,268797,12,9,3,9,6,3,1,0,0,17,40,1
48,5,202117,2,7,1,9,2,5,1,0,0,34,40,1
19,5,280146,16,10,5,7,4,5,2,0,0,20,40,1
30,5,70377,16,10,5,8,2,5,1,0,0,40,40,1
24,5,236696,16,10,5,9,2,5,2,0,0,30,40,1
39,3,222572,13,14,5,11,5,5,1,0,0,43,40,1
46,6,110702,16,10,1,5,5,5,1,2036,0,60,40,1
40,5,96129,12,9,3,13,1,5,2,0,0,72,40,2
27,3,200492,10,13,5,11,4,5,1,0,0,40,40,1
25,5,193820,13,14,5,11,4,5,1,0,0,40,40,1
31,5,454508,2,7,5,4,2,5,2,0,2001,40,40,1
58,5,220789,10,13,1,15,2,5,2,0,0,45,40,1
33,5,101345,12,9,3,5,6,5,1,0,0,42,3,2
40,5,140559,12,9,7,9,5,5,1,0,0,25,40,1
40,6,64885,13,14,3,13,1,5,2,0,0,70,40,2
31,5,402361,12,9,3,4,1,5,2,0,0,40,40,1
33,5,143582,12,9,6,9,5,2,1,0,0,48,4,1
49,5,185385,8,12,3,13,1,5,2,0,0,45,40,1
24,5,112706,9,11,5,14,4,5,2,0,0,40,40,1
46,5,130364,12,9,5,4,5,5,2,0,0,40,40,1
58,3,147428,13,14,3,11,1,5,2,0,0,40,40,2
20,5,205895,16,10,5,13,4,5,1,0,0,20,40,1
65,1,273569,12,9,7,1,5,5,2,0,0,40,40,1
43,5,153160,16,10,3,2,6,5,1,0,0,40,40,1
48,7,167918,13,14,3,13,1,2,2,0,0,50,20,1
41,5,195661,16,10,3,15,1,5,2,0,0,54,40,1
27,8,146243,16,10,6,9,2,5,1,0,0,30,40,1
52,1,105428,16,10,3,1,1,5,2,0,0,12,40,1
26,5,149943,12,9,5,9,3,2,2,0,0,60,1,1
52,3,246197,12,9,3,4,1,5,2,0,0,40,40,1
52,3,192563,16,10,1,5,2,5,1,0,0,38,40,1
19,5,244115,12,9,5,9,4,3,2,0,0,30,40,1
39,3,98587,16,10,1,11,4,5,1,0,0,45,40,1
47,5,145886,16,10,1,9,5,5,1,0,0,40,40,1
27,5,244315,12,9,1,4,3,4,2,0,0,40,40,1
48,5,192779,16,10,1,4,2,5,2,0,0,40,40,1
50,5,209464,12,9,6,9,5,5,1,0,0,35,40,1
60,5,25141,16,10,3,15,1,5,2,0,0,60,40,1
28,5,405793,8,12,3,14,1,5,2,0,0,45,40,2
47,2,53498,12,9,1,9,5,3,1,0,0,40,40,1
69,1,476653,10,13,3,1,1,5,2,0,0,20,40,1
40,7,162312,12,9,3,4,1,2,2,0,0,66,36,1
37,5,277022,12,9,5,7,5,5,1,3887,0,40,28,1
41,8,109762,13,14,5,11,2,5,2,0,0,40,40,1
38,5,123031,12,9,3,2,1,2,2,0,0,48,39,1
46,2,119890,9,11,6,14,2,4,1,0,0,30,40,1
21,7,409230,16,10,5,2,4,5,2,0,0,30,40,1
44,5,223308,13,14,6,13,5,5,1,0,0,48,40,1
38,1,129150,1,6,6,1,4,5,2,0,0,35,40,1
47,7,119199,16,10,3,2,6,5,1,0,0,35,40,2
42,5,46221,11,16,4,9,2,5,2,27828,0,60,1,2
42,3,351161,16,10,1,4,2,5,2,0,0,40,40,1
56,5,174533,10,13,5,5,2,5,1,0,0,45,40,2
32,5,324386,10,13,5,11,4,5,2,0,0,40,40,1
24,5,126568,10,13,3,9,1,5,2,0,0,33,40,1
26,5,275703,16,10,3,13,1,5,2,0,0,40,40,1
36,7,219611,10,13,5,13,2,3,1,2174,0,50,40,1
49,5,200471,2,7,5,9,2,5,2,0,0,60,40,1
65,5,155261,12,9,3,5,1,5,2,0,0,40,40,2
73,8,74040,6,4,1,9,2,2,1,0,0,40,40,1
34,5,226296,2,7,3,7,1,5,2,0,0,40,40,1
22,5,211968,10,13,5,2,4,5,1,0,0,40,40,1
49,3,126446,16,10,5,9,5,5,1,0,0,30,40,1
25,5,262885,2,7,5,9,5,3,1,0,0,32,40,1
39,5,188069,7,5,3,15,1,5,2,0,0,25,40,1
19,5,113546,2,7,5,4,2,5,2,0,0,56,40,1
24,5,227070,1,6,3,8,6,5,1,0,0,40,40,1
34,5,136997,12,9,1,2,5,5,1,0,0,35,40,1
35,1,119006,12,9,7,1,4,5,1,0,0,38,40,1
21,5,212407,12,9,5,8,3,5,2,0,0,40,40,1
43,5,197810,13,14,1,9,5,5,1,0,0,40,40,1
35,2,35309,10,13,5,14,2,2,2,0,0,28,1,1
39,5,141802,16,10,1,2,5,3,1,0,0,40,40,1
48,1,184513,10,13,3,1,1,5,2,0,0,80,40,2
33,7,124187,8,12,5,9,2,3,2,0,0,32,40,1
19,5,201743,16,10,5,9,4,5,1,0,0,26,40,1
17,5,156736,1,6,5,13,5,5,1,0,0,12,40,1
43,7,47261,16,10,3,6,1,5,2,0,0,50,40,1
62,5,150693,12,9,7,2,2,5,1,0,0,42,40,1
53,3,233734,13,14,1,11,2,3,1,0,0,40,40,2
45,8,35969,13,14,3,11,1,5,2,0,0,60,40,2
47,5,159550,12,9,1,2,2,3,1,0,0,40,40,1
30,5,190823,16,10,5,9,4,3,1,0,0,40,40,1
53,5,213378,12,9,6,13,2,5,1,0,0,33,40,1
24,5,257500,12,9,6,8,4,3,1,0,0,40,40,1
41,3,488706,16,10,3,7,1,5,2,0,0,40,40,1
58,3,239405,5,3,1,9,3,3,1,0,0,40,15,1
27,2,105189,12,9,1,2,2,5,2,4865,0,50,40,1
63,8,109735,12,9,1,2,2,5,1,0,0,38,40,1
50,5,172942,16,10,1,9,4,5,2,0,0,28,40,1
43,3,209899,13,14,5,14,2,3,1,8614,0,47,40,2
29,6,87745,16,10,5,5,2,5,2,0,0,60,40,1
41,5,187881,16,10,3,13,1,5,2,3942,0,40,40,1
55,5,234125,12,9,3,9,1,5,2,0,0,40,40,1
36,5,272944,12,9,5,15,2,5,2,0,0,45,40,1
23,3,129232,12,9,5,2,4,5,2,0,0,40,40,1
22,5,100345,10,13,5,4,2,5,2,13550,0,55,40,2
58,7,195835,16,10,1,4,2,5,2,0,0,45,40,1
25,5,251854,2,7,5,2,4,3,1,0,0,40,40,1
40,5,103474,12,9,3,13,6,5,1,0,0,30,40,1
38,5,22042,9,11,5,11,2,5,1,0,0,39,40,1
37,5,343721,10,13,3,11,1,5,2,0,0,40,40,2
19,5,232368,16,10,5,9,4,5,1,0,0,35,40,1
55,5,174478,1,6,5,9,2,5,2,0,0,29,40,1
55,5,282023,10,13,3,13,1,5,2,15024,0,50,40,2
28,5,274690,10,13,5,2,2,5,2,0,0,45,40,1
53,5,251675,12,9,3,4,1,5,2,0,0,40,9,1
32,1,647882,12,9,3,1,1,5,2,0,0,40,1,1
60,5,128367,16,10,1,11,5,5,2,3325,0,42,40,1
32,5,37380,16,10,1,2,5,5,1,0,0,38,40,1
34,5,173730,12,9,3,13,1,5,2,0,0,50,40,1
49,5,353824,16,10,1,11,2,5,2,0,0,45,40,2
21,5,225890,16,10,5,9,3,5,1,0,0,30,40,1
24,8,147147,10,13,5,2,2,3,1,0,0,20,40,1
53,5,233780,9,11,1,2,2,3,1,2202,0,40,40,1
29,5,394927,9,11,3,9,1,5,2,0,0,40,1,1
34,3,188682,10,13,4,11,2,5,1,0,0,40,40,1
52,1,115209,15,15,4,1,5,2,1,0,0,40,41,1
41,5,277192,5,3,3,6,6,5,1,0,0,40,27,1
21,5,314182,12,9,5,9,2,5,1,0,0,40,40,1
43,5,220776,13,14,3,5,1,5,2,0,0,35,40,2
31,3,189269,12,9,5,12,4,5,2,0,0,40,40,1
38,5,35429,12,9,3,7,1,5,2,0,2042,40,40,1
42,5,154374,10,13,3,5,1,5,2,0,2415,60,40,2
62,5,161460,10,13,5,6,2,5,2,0,0,30,40,1
51,5,251487,6,4,7,8,2,1,1,0,0,40,40,1
30,5,177531,12,9,5,13,5,3,1,0,0,25,40,1
24,5,53942,10,13,3,8,1,5,2,0,0,40,40,1
36,5,113481,12,9,1,4,2,5,2,0,0,40,40,1
57,5,361324,1,6,3,4,1,5,2,0,0,40,40,1
46,5,330087,10,13,3,5,1,5,2,0,0,55,40,2
33,5,276221,11,16,3,11,1,5,2,0,0,40,40,1
42,5,121055,16,10,5,13,2,5,2,0,0,45,40,1
62,5,118696,12,9,3,4,1,5,2,0,0,40,40,1
64,7,289741,16,10,3,13,1,5,2,0,0,20,40,1
18,5,238401,16,10,5,13,4,5,1,0,0,25,40,1
43,5,262038,5,3,4,6,5,5,2,0,0,35,27,1
62,7,26911,6,4,7,9,2,5,1,0,0,66,40,1
29,5,161155,8,12,3,11,1,5,2,0,0,50,40,1
43,5,252519,10,13,3,7,1,3,2,0,0,40,15,2
39,5,43712,12,9,3,5,1,5,2,7298,0,40,40,2
69,1,167826,10,13,3,1,1,5,2,0,0,40,40,1
34,5,188900,10,13,3,5,6,5,1,0,0,40,40,1
44,5,120057,8,12,3,5,1,5,2,4386,0,45,40,2
25,5,134113,10,13,5,2,2,5,2,0,0,30,40,1
47,3,165822,16,10,1,15,5,5,2,0,0,40,40,1
17,5,99161,1,6,5,9,4,5,2,0,0,8,40,1
41,3,74581,10,13,1,11,5,5,2,0,0,65,40,1
19,5,304643,16,10,5,13,4,5,2,0,0,20,40,1
57,5,121821,4,2,3,9,1,4,2,0,0,40,7,1
25,5,154863,12,9,5,2,5,3,2,0,0,35,40,1
37,3,365430,16,10,3,2,1,5,2,0,0,40,3,2
29,5,183111,9,11,3,8,1,5,2,0,0,40,40,1
32,5,50178,16,10,5,13,4,5,2,0,0,35,40,1
35,5,186845,15,15,3,11,1,5,2,0,0,45,40,2
52,5,159908,3,8,5,8,2,5,2,0,0,40,40,1
41,5,162189,12,9,5,8,4,5,1,1831,0,40,30,1
29,5,128509,12,9,4,8,2,5,1,0,0,38,9,1
23,5,143032,13,14,5,11,4,5,1,0,0,36,40,1
31,5,382368,2,7,3,4,1,5,2,0,0,40,40,1
40,5,210013,12,9,3,15,1,5,2,0,0,50,40,1
19,5,293928,12,9,5,2,4,5,1,0,0,20,40,1
21,5,208503,16,10,5,15,4,5,2,0,0,10,40,1
37,8,191841,10,13,5,2,2,5,1,8614,0,40,40,2
49,7,355978,15,15,3,11,1,5,2,99999,0,35,40,2
64,3,202738,12,9,3,2,6,5,1,0,0,35,40,1
37,3,144322,9,11,5,2,2,5,1,0,0,43,40,1
70,7,155141,10,13,3,4,1,5,2,0,2377,12,40,2
22,5,160120,1,6,5,15,4,2,2,0,0,30,40,1
29,6,190450,12,9,3,13,1,2,2,0,0,40,12,1
37,5,212900,12,9,3,4,1,5,2,0,0,40,40,1
29,5,115677,10,13,5,14,2,5,2,0,0,40,40,1
38,5,252250,2,7,1,8,2,5,2,0,0,65,40,1
27,5,212041,12,9,5,4,2,5,2,0,0,50,40,1
58,8,198145,10,13,3,2,1,5,2,0,0,35,40,2
60,3,113658,16,10,3,2,6,5,1,0,0,35,40,1
20,5,32426,16,10,5,13,2,5,2,0,0,25,40,1
51,5,98791,16,10,3,13,1,5,2,0,0,40,40,2
37,5,203828,7,5,3,15,1,5,2,0,0,65,40,1
22,8,186634,3,8,5,5,2,5,2,0,0,50,40,2
56,7,125147,1,6,3,15,1,5,2,0,0,60,40,1
26,5,247455,10,13,3,13,6,5,1,5178,0,42,40,2
19,5,97215,16,10,6,13,5,5,1,0,0,25,40,1
37,5,330826,9,11,3,11,6,5,1,0,0,30,40,1
27,5,200802,16,10,5,14,2,5,1,0,0,40,40,1
27,5,156266,12,9,5,13,4,1,2,0,0,20,40,1
52,7,72257,16,10,3,13,1,5,2,0,0,50,40,1
45,5,363087,12,9,6,8,5,3,1,0,0,40,40,1
28,5,25955,16,10,5,4,4,1,2,0,0,40,40,1
20,5,334633,12,9,1,2,2,5,1,0,0,40,40,1
28,5,109162,13,14,5,11,2,5,1,0,0,50,40,1
44,5,569761,9,11,3,7,1,3,2,0,0,40,40,1
30,5,209900,10,13,3,4,1,5,2,0,0,40,40,1
26,8,272986,8,12,5,2,4,3,1,0,0,8,40,1
55,1,52267,13,14,3,1,1,5,2,0,0,18,40,1
46,5,82946,12,9,5,13,2,5,1,0,0,40,40,1
51,5,104651,10,13,3,4,1,5,2,0,0,50,40,1
25,3,58441,10,13,5,11,2,5,1,0,0,40,40,1
43,3,269733,12,9,6,9,2,5,2,0,0,40,40,1
19,1,128453,12,9,5,1,4,5,1,0,0,28,40,1
36,5,179468,12,9,1,4,2,5,2,0,0,40,40,1
36,5,183081,16,10,5,5,2,5,2,0,0,40,40,1
48,5,102938,10,13,5,9,5,2,1,0,0,40,41,1
30,1,157289,2,7,5,1,5,5,2,0,0,40,40,1
24,5,359828,10,13,3,11,1,5,2,0,0,44,40,2
30,5,155659,12,9,1,9,5,5,1,0,0,36,40,1
24,5,585203,10,13,3,5,6,5,1,7688,0,45,40,2
62,5,173601,10,13,3,8,1,5,2,0,0,40,40,1
41,7,214541,12,9,1,15,2,5,2,0,1590,40,40,1
49,7,163352,15,15,3,11,1,5,2,0,0,85,40,2
36,7,153976,12,9,3,15,1,5,2,0,0,50,40,1
47,3,247676,13,14,1,11,5,5,1,5455,0,45,40,1
49,8,155372,13,14,1,11,2,5,1,0,0,40,40,1
52,5,329733,16,10,5,5,2,5,2,0,0,40,40,1
52,5,162576,8,12,3,14,1,5,2,0,0,40,40,2
26,5,176520,12,9,5,2,2,5,2,0,0,53,40,1
51,8,226885,12,9,5,15,2,5,2,0,0,40,40,1
18,5,120781,1,6,5,9,4,5,2,0,0,20,40,1
30,5,375827,12,9,5,7,3,5,2,0,0,40,40,1
46,5,205504,12,9,1,8,2,5,2,0,0,20,40,1
28,5,198813,12,9,5,7,4,3,1,0,0,40,40,1
48,6,254291,10,13,3,5,1,5,2,7298,0,50,40,2
62,5,159908,16,10,3,2,6,5,1,0,0,38,40,2
49,5,40000,10,13,3,13,1,5,2,4064,0,44,40,1
69,5,102874,12,9,7,2,2,5,1,0,0,24,40,1
35,5,117381,10,13,5,5,2,5,2,8614,0,45,40,2
78,5,180239,13,14,7,4,5,2,2,0,0,40,36,1
61,5,539563,16,10,3,5,1,5,2,0,0,45,40,2
24,5,261561,10,13,5,11,2,5,1,0,0,40,40,1
29,5,81057,16,10,5,2,4,5,1,0,0,40,40,1
36,7,160120,10,13,3,13,1,4,2,0,0,45,1,1
17,5,41979,1,6,5,6,4,5,2,0,0,40,40,1
27,5,275110,12,9,3,7,1,3,2,0,0,80,40,2
64,5,265661,12,9,3,15,1,5,2,0,0,40,40,1
33,7,193246,12,9,5,5,2,5,2,0,0,55,11,1
32,5,236543,3,8,3,4,3,5,2,0,0,40,27,1
19,5,29510,16,10,5,9,4,5,1,0,0,20,40,1
42,8,105804,2,7,3,6,1,5,2,0,0,40,40,1
24,5,194604,10,13,5,13,4,5,1,0,0,15,40,1
23,5,1038553,12,9,5,5,2,3,2,0,0,45,40,1
51,3,209320,15,15,5,11,2,5,2,3325,0,40,40,1
31,5,193231,10,13,5,14,2,5,2,3325,0,60,40,1
44,5,307468,15,15,3,11,1,5,2,0,0,29,40,2
38,5,255941,13,14,5,5,2,5,1,10520,0,50,40,2
44,3,107845,8,12,1,12,2,5,1,0,0,56,40,2
44,7,567788,5,3,3,6,1,5,2,0,0,40,27,1
38,5,91857,12,9,3,4,1,5,2,0,0,44,40,1
36,5,732569,7,5,1,2,5,5,1,0,0,40,40,1
29,5,86613,4,2,5,9,2,5,2,0,0,20,9,1
46,5,35961,8,12,1,13,2,5,1,0,0,25,12,1
47,5,114754,12,9,3,2,1,5,2,0,0,40,40,1
30,5,235124,12,9,3,15,1,5,2,99999,0,40,40,2
37,3,218490,12,9,3,12,1,5,2,7688,0,35,40,2
27,5,329426,10,13,5,5,2,5,2,0,0,45,40,1
43,5,181015,12,9,1,8,5,5,1,0,0,50,40,1
44,7,264740,15,15,3,11,1,5,2,0,0,40,40,2
31,5,381153,16,10,5,5,5,5,2,0,0,60,40,1
34,5,189759,10,13,3,5,1,5,2,0,1977,45,40,2
39,5,230467,10,13,5,13,4,5,2,0,1092,40,12,1
36,5,218542,16,10,1,4,5,5,1,0,0,40,40,1
57,5,298507,10,13,3,11,1,5,2,3103,0,40,40,2
78,5,111189,6,4,5,8,2,5,1,0,0,35,7,1
24,5,168997,16,10,3,4,1,5,2,0,0,40,40,1
39,5,168894,16,10,5,2,2,5,1,0,0,40,40,1
21,5,149809,8,12,5,13,4,5,2,0,0,40,40,1
34,5,344073,12,9,6,2,2,5,2,0,0,40,40,2
22,5,416165,16,10,5,13,5,5,1,0,0,32,40,1
36,5,41490,16,10,1,2,5,5,1,0,0,40,40,1
61,5,40269,16,10,3,13,1,5,2,0,0,40,40,2
67,1,243256,7,5,3,1,1,5,2,0,0,15,40,1
42,5,250536,16,10,6,9,5,3,1,0,0,21,15,1
49,2,105586,9,11,3,4,1,2,2,0,0,40,40,2
58,5,51499,9,11,3,4,1,5,2,0,0,40,40,1
37,3,189878,16,10,3,12,1,5,2,0,0,60,40,1
39,5,179481,12,9,5,14,2,5,2,4650,0,44,40,1
25,5,299765,16,10,6,2,3,3,1,0,0,40,24,1
45,6,155664,5,3,3,4,1,5,2,0,0,40,1,2
30,5,54608,10,13,3,2,1,5,2,0,0,40,40,1
49,1,174702,16,10,5,1,2,5,2,0,0,35,40,1
36,7,285020,12,9,3,4,1,5,2,2885,0,40,40,1
23,5,201145,12,9,5,4,2,5,2,0,0,65,40,1
51,5,125796,16,10,3,2,6,3,1,0,0,35,24,1
55,5,249072,12,9,3,15,1,5,2,0,0,60,40,1
35,5,99156,10,13,5,13,2,5,2,0,0,50,40,1
45,8,94754,13,14,3,2,1,5,2,0,0,40,20,1
36,5,111128,10,13,3,11,1,5,2,0,0,48,40,2
32,3,157887,12,9,3,4,1,5,2,0,0,40,40,1
39,5,74194,12,9,3,5,1,5,2,0,0,55,40,1
47,6,168191,16,10,3,4,1,5,2,0,0,40,40,1
49,5,28334,16,10,3,5,1,5,2,0,0,45,40,2
52,5,84278,16,10,3,5,1,5,2,7688,0,55,1,2
44,5,721161,16,10,6,8,2,3,2,0,0,40,40,1
36,5,188069,16,10,3,5,1,5,2,0,0,50,40,2
40,5,145178,16,10,1,4,5,3,1,0,0,30,40,1
17,5,52967,1,6,5,9,4,5,1,0,0,6,40,1
18,5,177578,12,9,5,13,4,5,1,0,0,38,40,1
30,6,185384,16,10,3,5,6,5,1,0,0,25,40,1
66,5,66008,12,9,7,10,2,5,1,0,0,50,10,1
59,5,329059,10,13,5,4,2,5,2,0,0,50,40,1
30,3,348802,12,9,3,2,1,3,2,0,0,40,40,1
50,5,34233,12,9,3,6,1,5,2,0,0,50,40,1
24,5,509629,12,9,5,9,4,5,1,0,0,25,40,1
28,5,27956,15,15,3,11,1,2,2,0,0,99,31,1
44,3,83286,13,14,3,11,6,5,1,0,0,40,40,2
25,5,309098,9,11,5,11,2,5,2,0,0,40,40,1
45,5,188950,13,14,3,5,1,5,2,0,0,50,40,2
20,5,224217,12,9,5,15,2,5,2,0,0,40,40,1
67,5,222899,9,11,1,11,5,5,1,0,0,40,40,1
40,7,123306,15,15,3,11,1,5,2,0,0,45,40,2
52,2,279337,12,9,3,2,1,5,2,0,0,40,40,1
34,5,347166,11,16,5,11,2,5,2,0,0,50,40,2
37,3,251396,8,12,3,11,1,5,2,0,0,45,3,2
17,6,143034,1,6,5,9,4,5,2,0,0,4,40,1
25,5,57635,9,11,3,13,6,5,1,0,0,42,40,2
35,3,162651,10,13,1,11,2,5,2,0,0,40,34,1
63,5,28334,13,14,1,5,2,5,1,0,0,40,40,2
38,3,84570,16,10,5,2,4,1,1,0,0,40,40,1
33,5,181091,10,13,3,2,1,5,2,0,0,60,21,2
51,3,117496,13,14,3,11,6,5,1,0,0,40,40,2
64,8,216160,11,16,3,11,1,5,2,0,0,50,5,2
50,6,204447,16,10,1,12,2,5,2,0,0,40,40,1
18,5,374969,1,6,5,15,2,5,2,0,0,56,40,1
67,5,35015,13,14,5,11,2,5,2,0,0,99,40,1
46,5,179869,12,9,3,4,1,5,2,0,0,40,40,1
60,7,137733,10,13,3,6,1,5,2,0,0,50,40,1
29,5,193125,12,9,5,8,2,5,1,0,0,40,40,1
30,5,103649,16,10,5,9,4,3,1,0,0,40,40,1
56,8,54260,11,16,3,11,2,2,2,2885,0,40,4,1
29,5,197932,12,9,3,7,6,5,1,0,0,40,27,2
37,5,249720,10,13,5,2,5,3,1,0,0,27,40,1
55,5,223613,4,2,1,10,5,5,1,0,0,30,6,1
24,5,259865,12,9,5,2,2,5,1,0,0,30,40,1
21,5,301694,12,9,5,4,2,5,2,0,0,35,27,1
46,6,276934,10,13,3,13,1,5,2,0,0,70,40,2
25,5,395512,3,8,3,8,3,4,2,0,0,40,27,1
40,5,168071,12,9,5,4,4,5,2,0,0,28,40,1
23,5,45317,16,10,6,13,4,5,1,0,0,40,40,1
43,7,311177,16,10,5,15,2,3,2,0,0,30,40,1
29,7,190636,16,10,3,4,1,1,2,0,1485,60,40,2
59,5,221336,1,6,7,9,3,2,1,0,0,40,31,1
18,5,120691,16,10,5,9,4,3,2,0,0,35,1,1
28,5,107389,12,9,5,5,4,5,2,0,0,32,40,1
17,5,293440,2,7,5,2,4,5,1,0,0,15,40,1
53,5,145409,12,9,3,8,1,5,2,0,0,40,40,2
22,5,213902,5,3,5,10,3,5,1,0,0,40,9,1
63,5,100099,12,9,4,4,2,5,2,0,0,40,40,1
32,5,191856,13,14,3,13,6,5,1,0,0,45,40,2
40,3,233891,12,9,5,2,5,3,1,0,0,35,40,1
61,7,96073,15,15,3,11,1,5,2,0,0,50,10,2
35,5,474136,12,9,5,4,2,5,2,0,1408,40,40,1
43,7,355856,10,13,3,5,1,2,2,0,0,50,31,1
20,1,144685,16,10,5,1,4,2,1,0,1602,40,37,1
48,7,139212,16,10,1,4,2,5,2,0,0,40,40,1
56,8,143931,10,13,7,11,2,5,1,0,0,40,40,1
51,2,160703,12,9,3,2,1,5,2,0,0,40,40,1
34,5,191291,16,10,5,4,2,5,2,0,0,40,40,1
44,5,68729,16,10,3,13,1,2,2,0,1902,40,40,2
61,5,119986,13,14,3,11,1,5,2,0,0,40,1,2
37,5,227545,16,10,3,13,1,5,2,0,0,44,40,2
36,5,32776,10,13,3,5,1,5,2,0,1977,40,40,2
34,5,228881,16,10,6,8,2,4,2,0,0,40,40,1
23,5,84648,16,10,5,13,4,5,1,0,0,25,40,1
63,2,101996,13,14,1,11,2,5,2,0,0,40,40,2
63,1,68954,12,9,7,1,2,3,1,0,0,11,40,1
47,3,285060,13,14,3,5,1,5,2,0,1977,41,40,2
55,6,209569,12,9,1,13,5,5,1,0,0,50,40,2
31,3,331126,10,13,5,12,4,3,2,0,0,48,40,1
27,5,279872,16,10,1,9,2,5,2,0,0,40,40,1
58,5,150560,10,13,1,2,2,5,1,14084,0,40,40,2
28,3,185647,16,10,3,12,1,5,2,0,0,48,40,1
52,5,128871,6,4,1,8,2,5,1,0,0,64,40,1
31,2,386331,12,9,3,2,1,3,2,0,0,50,40,1
53,5,117814,16,10,1,2,5,5,1,0,0,38,40,1
43,5,220609,16,10,1,14,2,5,1,0,0,50,40,1
43,3,117022,12,9,4,6,5,3,2,0,0,40,40,1
50,6,176751,13,14,1,5,2,5,2,0,0,80,40,2
68,1,76371,12,9,3,1,1,5,2,0,0,35,40,1
37,5,80410,2,7,3,9,1,5,2,0,0,40,40,1
26,5,127202,12,9,1,8,2,5,2,0,0,40,40,1
22,5,121471,2,7,5,13,2,5,1,0,0,40,40,1
22,5,219086,16,10,3,13,1,5,2,0,0,55,40,1
59,5,271571,16,10,3,4,1,5,2,15024,0,50,40,2
30,5,241583,16,10,3,8,1,5,2,0,0,40,40,1
24,5,374253,12,9,6,9,2,5,1,0,0,55,40,1
30,5,214993,12,9,3,4,1,5,2,0,0,40,40,1
50,3,199995,10,13,1,12,2,5,2,0,0,40,40,2
38,5,450924,3,8,3,9,1,5,2,3942,0,40,40,1
29,5,120359,12,9,3,2,1,5,2,0,0,40,40,1
76,5,93125,12,9,3,13,1,5,2,1424,0,24,40,1
21,5,187513,9,11,5,4,5,5,2,0,0,40,40,1
65,5,243569,16,10,7,9,5,5,1,0,0,24,40,1
43,5,295510,12,9,3,5,1,5,2,0,0,45,40,2
29,5,29732,10,13,3,11,6,5,1,0,0,24,40,1
32,5,211743,10,13,5,13,2,5,2,0,0,45,40,1
37,5,251396,8,12,3,5,1,5,2,0,0,65,40,2
64,5,477697,12,9,3,5,1,5,2,0,0,16,40,1
49,5,151584,16,10,3,4,1,5,2,0,0,40,40,2
44,5,193882,10,13,3,5,1,5,2,0,0,40,40,2
68,1,117542,12,9,3,1,1,5,2,1409,0,15,40,1
34,5,242460,10,13,3,5,1,5,2,7688,0,40,40,2
35,5,411395,16,10,3,5,1,5,2,0,0,36,40,1
53,5,191025,16,10,1,2,2,5,1,0,0,43,40,1
24,5,154571,9,11,5,13,5,2,2,0,0,50,36,1
31,5,208657,16,10,1,2,5,5,1,0,0,40,40,1
25,5,29599,16,10,3,15,1,5,2,0,0,38,40,1
36,5,423711,12,9,3,8,1,5,2,0,0,45,40,1
29,5,122000,16,10,5,13,2,5,2,0,0,60,40,1
37,5,148581,12,9,3,15,1,5,2,0,0,50,40,2
42,7,222978,11,16,5,11,2,5,1,0,0,45,40,1
30,5,149118,12,9,1,4,2,5,1,0,0,40,40,1
32,6,218407,16,10,5,5,2,5,2,0,0,70,6,1
47,7,112200,10,13,5,5,2,3,2,10520,0,45,40,2
44,5,85604,12,9,1,4,2,5,2,0,0,40,40,2
