year,state,city,school
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Virginia,Arlington,Washington-Lee
1940,Washington,Concrete,Concrete
1940,Washington,Concrete,Concrete
1940,Washington,Concrete,Concrete
1940,Washington,Concrete,Concrete
1940,Washington,Concrete,Concrete
1940,Washington,Concrete,Concrete
1940,Washington,Concrete,Concrete
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Edmonds,Edmonds
1940,Washington,Selah,Selah
1940,Washington,Selah,Selah
1940,Washington,Selah,Selah
1940,Washington,Selah,Selah
1940,Washington,Selah,Selah
1940,Washington,Selah,Selah
1940,Washington,Selah,Selah
1940,Washington,Selah,Selah
1940,Washington,Selah,Selah
1940,Washington,Selah,Selah
1940,Washington,Selah,Selah
1940,Washington,Selah,Selah
1940,Washington,Selah,Selah
1940,Washington,Selah,Selah
1940,Washington,Selah,Selah
1940,Washington,Selah,Selah
1940,Washington,Selah,Selah
1940,Washington,Selah,Selah
1941,Massachusetts,Plymouth,Plymouth
1941,Massachusetts,Plymouth,Plymouth
1941,Massachusetts,Plymouth,Plymouth
1941,Massachusetts,Plymouth,Plymouth
1941,Massachusetts,Plymouth,Plymouth
1941,Massachusetts,Plymouth,Plymouth
1941,Massachusetts,Plymouth,Plymouth
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,Missouri,Kansas-City,Paseo
1941,North-Carolina,Franklinton,Wilton
1941,North-Carolina,Franklinton,Wilton
1941,North-Carolina,Lincolnton,Lincolnton
1941,North-Carolina,Lincolnton,Lincolnton
1941,North-Carolina,Lincolnton,Lincolnton
1941,North-Carolina,Winston-Salem,Hanes
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1941,Vermont,Rutland,Rutland
1942,Kansas,Kansas-City,Argentine
1942,Massachusetts,Plymouth,Plymouth
1942,Massachusetts,Plymouth,Plymouth
1942,Massachusetts,Plymouth,Plymouth
1942,Massachusetts,Plymouth,Plymouth
1942,Massachusetts,Plymouth,Plymouth
1942,Massachusetts,Plymouth,Plymouth
1942,Massachusetts,Plymouth,Plymouth
1942,Massachusetts,Plymouth,Plymouth
1942,Massachusetts,Plymouth,Plymouth
1942,Massachusetts,Plymouth,Plymouth
1942,Massachusetts,Plymouth,Plymouth
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Missouri,Kansas-City,Paseo
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,Montana,Missoula,Missoula
1942,North-Carolina,Burlington,Burlington
1942,North-Carolina,Burlington,Burlington
1942,North-Carolina,Burlington,Burlington
1942,North-Carolina,Burlington,Burlington
1942,North-Carolina,Burlington,Burlington
1942,North-Carolina,Burlington,Burlington
1942,Pennsylvania,Pittsburgh,Carrick
1942,Pennsylvania,Pittsburgh,Carrick
1942,Pennsylvania,Pittsburgh,Carrick
1942,Pennsylvania,Pittsburgh,Carrick
1942,Pennsylvania,Pittsburgh,Carrick
1942,Pennsylvania,Pittsburgh,Carrick
1942,Pennsylvania,Pittsburgh,Carrick
1942,Pennsylvania,Pittsburgh,Carrick
1942,Pennsylvania,Pittsburgh,Carrick
1942,Pennsylvania,Pittsburgh,Carrick
1942,Pennsylvania,Pittsburgh,Carrick
1942,Pennsylvania,Pittsburgh,Carrick
1942,Pennsylvania,Pittsburgh,Carrick
1942,Pennsylvania,Pittsburgh,Carrick
1942,Pennsylvania,Pittsburgh,Carrick
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Vermont,Rutland,Rutland
1942,Virginia,Arlington,Washington-Lee
1942,Virginia,Arlington,Washington-Lee
1942,Virginia,Arlington,Washington-Lee
1942,Virginia,Arlington,Washington-Lee
1942,Virginia,Arlington,Washington-Lee
1942,Virginia,Arlington,Washington-Lee
1942,Virginia,Arlington,Washington-Lee
1942,Virginia,Arlington,Washington-Lee
1942,Virginia,Arlington,Washington-Lee
1942,Virginia,Arlington,Washington-Lee
1942,Virginia,Arlington,Washington-Lee
1942,Virginia,Arlington,Washington-Lee
1942,Virginia,Arlington,Washington-Lee
1942,Virginia,Arlington,Washington-Lee
1942,Virginia,Arlington,Washington-Lee
1943,Arizona,Douglas,Douglas
1943,Arizona,Douglas,Douglas
1943,Arizona,Douglas,Douglas
1943,Arizona,Douglas,Douglas
1943,Arizona,Douglas,Douglas
1943,Arizona,Douglas,Douglas
1943,Arizona,Douglas,Douglas
1943,Arizona,Douglas,Douglas
1943,Arizona,Douglas,Douglas
1943,Arizona,Douglas,Douglas
1943,Arizona,Douglas,Douglas
1943,Arizona,Douglas,Douglas
1943,California,Brentwood,Liberty-Union
1943,California,Brentwood,Liberty-Union
1943,California,Brentwood,Liberty-Union
1943,California,Brentwood,Liberty-Union
1943,California,Brentwood,Liberty-Union
1943,California,Brentwood,Liberty-Union
1943,California,Brentwood,Liberty-Union
1943,California,Brentwood,Liberty-Union
1943,California,Brentwood,Liberty-Union
1943,California,Brentwood,Liberty-Union
1943,California,Brentwood,Liberty-Union
1943,California,Brentwood,Liberty-Union
1943,California,Brentwood,Liberty-Union
1943,California,Brentwood,Liberty-Union
1943,California,Brentwood,Liberty-Union
1943,California,Brentwood,Liberty-Union
1943,California,Brentwood,Liberty-Union
1943,California,Brentwood,Liberty-Union
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,California,San-Francisco,Abraham-Lincoln
1943,Massachusetts,Plymouth,Plymouth
1943,Massachusetts,Plymouth,Plymouth
1943,Massachusetts,Plymouth,Plymouth
1943,Massachusetts,Plymouth,Plymouth
1943,Massachusetts,Plymouth,Plymouth
1943,Massachusetts,Plymouth,Plymouth
1943,Massachusetts,Plymouth,Plymouth
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,Missouri,Kansas-City,Paseo
1943,New-York,Brooklyn,Thomas-Jefferson
1943,New-York,Brooklyn,Thomas-Jefferson
1943,New-York,Brooklyn,Thomas-Jefferson
1943,New-York,Brooklyn,Thomas-Jefferson
1943,New-York,Brooklyn,Thomas-Jefferson
1943,New-York,Brooklyn,Thomas-Jefferson
1943,New-York,Brooklyn,Thomas-Jefferson
1943,New-York,Brooklyn,Thomas-Jefferson
1943,New-York,Brooklyn,Thomas-Jefferson
1943,New-York,Brooklyn,Thomas-Jefferson
1943,New-York,Brooklyn,Thomas-Jefferson
1943,New-York,Brooklyn,Thomas-Jefferson
1943,New-York,Brooklyn,Thomas-Jefferson
1943,New-York,Brooklyn,Thomas-Jefferson
1943,New-York,Brooklyn,Thomas-Jefferson
1943,New-York,Brooklyn,Thomas-Jefferson
